Date,High,Low,Open,Close,Volume,Adj Close,Change,Pct_Chg
2008-02-06,4.711428642272949,4.348928451538086,4.672500133514404,4.357142925262451,1573272400,3.7651779651641846,0.3153572082519531,0.06749217747261108
2008-02-07,4.456428527832031,4.188214302062988,4.284642696380615,4.329999923706055,2083331600,3.741722345352173,-0.04535722732543945,-0.010585999939680912
2008-02-08,4.489285945892334,4.342857360839844,4.360000133514404,4.481428623199463,1355972800,3.872577667236328,-0.1214284896850586,-0.027850570175827136
2008-02-11,4.6421427726745605,4.5428571701049805,4.571785926818848,4.623214244842529,1201432400,3.995100736618042,-0.05142831802368164,-0.011249065211473414
2008-02-12,4.6785712242126465,4.414999961853027,4.6678571701049805,4.459285736083984,1225980000,3.8534433841705322,0.2085714340209961,0.04468247986608924
2008-02-13,4.635000228881836,4.486785888671875,4.524285793304443,4.621428489685059,968534000,3.993555784225464,-0.09714269638061523,-0.021471388152441238
2008-02-14,4.671428680419922,4.536071300506592,4.621428489685059,4.55214262008667,954097200,3.9336845874786377,0.06928586959838867,0.014992305896982595
2008-02-15,4.538571357727051,4.430714130401611,4.509643077850342,4.451071262359619,901300400,3.8463451862335205,0.058571815490722656,0.012988126660933593
2008-02-19,4.526785850524902,4.3371429443359375,4.499642848968506,4.363571643829346,1005046000,3.770732879638672,0.13607120513916016,0.030240445676783658
2008-02-20,4.449999809265137,4.345714092254639,4.364285945892334,4.42214298248291,967439200,3.821348190307617,-0.05785703659057617,-0.013256930757488797
2008-02-21,4.516785621643066,4.3164286613464355,4.501785755157471,4.340714454650879,938114800,3.7509806156158447,0.1610713005065918,0.035779423825769686
2008-02-22,4.375357151031494,4.138214111328125,4.374285697937012,4.266428470611572,1529878000,3.68678879737854,0.10785722732543945,0.0246571062736727
2008-02-25,4.291785717010498,4.166428565979004,4.235357284545898,4.276428699493408,1256774400,3.695429801940918,-0.041071414947509766,-0.009697272789092057
2008-02-26,4.324642658233643,4.122857093811035,4.201428413391113,4.255357265472412,1504888000,3.6772210597991943,-0.05392885208129883,-0.012835837428388086
2008-02-27,4.3946428298950195,4.21750020980835,4.222499847412109,4.391428470611572,1475138000,3.7948062419891357,-0.1689286231994629,-0.040006780178570296
2008-02-28,4.721428394317627,4.491785526275635,4.5428571701049805,4.639642715454102,1618254400,4.009297847747803,-0.0967855453491211,-0.021304994131454168
2008-02-29,4.650357246398926,4.4571428298950195,4.617499828338623,4.465000152587891,1255480800,3.858381509780884,0.15249967575073242,0.033026460513286435
2008-03-03,4.499285697937012,4.214285850524902,4.444285869598389,4.347499847412109,1593043200,3.756845474243164,0.0967860221862793,0.021777632003457382
2008-03-04,4.460000038146973,4.300000190734863,4.356785774230957,4.450714111328125,1785383600,3.8460350036621094,-0.09392833709716797,-0.021559090110127768
2008-03-05,4.469285488128662,4.3660712242126465,4.413571357727051,4.446071624755859,1221836000,3.842024564743042,-0.032500267028808594,-0.007363711696177478
2008-03-06,4.5535712242126465,4.314642906188965,4.450356960296631,4.3189287185668945,1473698800,3.7321557998657227,0.13142824172973633,0.029532067405437113
2008-03-07,4.3921427726745605,4.251785755157471,4.300357341766357,4.3660712242126465,1230462800,3.772892475128174,-0.06571388244628906,-0.015281028348052887
2008-03-10,4.409285545349121,4.263214111328125,4.356428623199463,4.2746429443359375,999588800,3.6938869953155518,0.08178567886352539,0.018773561083495975
2008-03-11,4.552856922149658,4.357142925262451,4.432142734527588,4.548214435577393,1163943200,3.9302899837493896,-0.11607170104980469,-0.026188619817131522
2008-03-12,4.595714092254639,4.4703569412231445,4.537142753601074,4.501071453094482,1059629200,3.8895504474639893,0.0360713005065918,0.00795022384472308
2008-03-13,4.625,4.392857074737549,4.432142734527588,4.569285869598389,1262102800,3.948497772216797,-0.13714313507080078,-0.030942851637520325
2008-03-14,4.653571605682373,4.435714244842529,4.638571262359619,4.521785736083984,1156640800,3.9074525833129883,0.11678552627563477,0.025177046911687744
2008-03-17,4.59250020980835,4.376785755157471,4.376785755157471,4.526071548461914,1072598800,3.9111573696136475,-0.14928579330444336,-0.03410854486732177
2008-03-18,4.75,4.5953569412231445,4.613571643829346,4.7435712814331055,1205120000,4.0991058349609375,-0.12999963760375977,-0.02817765662697237
2008-03-19,4.796071529388428,4.6310715675354,4.75428581237793,4.6310715675354,1010536800,4.001889705657959,0.1232142448425293,0.025916457214611964
2008-03-20,4.76035737991333,4.613571643829346,4.682857036590576,4.759643077850342,908787600,4.112994194030762,-0.07678604125976562,-0.016397263606336965
2008-03-24,5.030357360839844,4.772857189178467,4.786071300506592,4.983214378356934,1066920400,4.306192398071289,-0.1971430778503418,-0.041191003115535446
2008-03-25,5.110714435577393,4.9046430587768555,4.998571395874023,5.034999847412109,1052391200,4.350941181182861,-0.03642845153808594,-0.007287772576011441
2008-03-26,5.204999923706055,5.022857189178467,5.031071662902832,5.180714130401611,1182084400,4.476858139038086,-0.1496424674987793,-0.029743656525941523
2008-03-27,5.189642906188965,4.999642848968506,5.176785945892334,5.0089287757873535,999829600,4.328411102294922,0.16785717010498047,0.03242497794180025
2008-03-28,5.16607141494751,5.057142734527588,5.064285755157471,5.107500076293945,714610400,4.4135894775390625,-0.04321432113647461,-0.008533152200676103
2008-03-31,5.203928470611572,5.090000152587891,5.116785526275635,5.125,768065200,4.428712844848633,-0.008214473724365234,-0.0016053973109059194
2008-04-01,5.34499979019165,5.1289286613464355,5.224999904632568,5.340357303619385,1032567200,4.61481237411499,-0.1153573989868164,-0.02207797150092552
2008-04-02,5.400000095367432,5.20892858505249,5.313571453094482,5.267499923706055,1044968400,4.551852703094482,0.046071529388427734,0.008670539164688733
2008-04-03,5.486785888671875,5.25,5.252142906188965,5.414642810821533,1051568000,4.679004669189453,-0.16249990463256836,-0.030939734035241775
2008-04-04,5.525357246398926,5.3839287757873535,5.435357093811035,5.4671430587768555,854417200,4.724372386932373,-0.03178596496582031,-0.005847999389407804
2008-04-07,5.703214168548584,5.539642810821533,5.576071262359619,5.567500114440918,1158326400,4.811095714569092,0.008571147918701172,0.0015371302688614009
2008-04-08,5.587500095367432,5.440000057220459,5.483928680419922,5.458571434020996,1014294400,4.7169671058654785,0.02535724639892578,0.004623919798494552
2008-04-09,5.4960713386535645,5.373571395874023,5.4753570556640625,5.408571243286133,873398400,4.6737589836120605,0.06678581237792969,0.012197526425941872
2008-04-10,5.550714492797852,5.378571510314941,5.397500038146973,5.5196428298950195,955763200,4.769740581512451,-0.12214279174804688,-0.022629511974951274
2008-04-11,5.474999904632568,5.22857141494751,5.454285621643066,5.255000114440918,1210076000,4.541051864624023,0.19928550720214844,0.036537416817954436
2008-04-14,5.330357074737549,5.162142753601074,5.241785526275635,5.277857303619385,845087600,4.560803413391113,-0.03607177734375,-0.006881582079795532
2008-04-15,5.347142696380615,5.204285621643066,5.335714340209961,5.299285888671875,698037200,4.579319477081299,0.03642845153808594,0.006827286697783089
2008-04-16,5.503571510314941,5.37928581237793,5.418571472167969,5.489285945892334,795774000,4.743505954742432,-0.07071447372436523,-0.013050390511149316
2008-04-17,5.5714287757873535,5.476785659790039,5.5060715675354,5.517499923706055,704267200,4.767889022827148,-0.011428356170654297,-0.002075591650140828
2008-04-18,5.795000076293945,5.656428337097168,5.682857036590576,5.751428604125977,1026765600,4.970033645629883,-0.06857156753540039,-0.012066389686364488
2008-04-21,6.017857074737549,5.7771430015563965,5.793214321136475,6.005714416503906,1039152800,5.189774990081787,-0.21250009536743164,-0.0366808620547884
2008-04-22,6.0,5.646071434020996,5.97857141494751,5.721428394317627,1439572400,4.944110870361328,0.2571430206298828,0.043010780131684766
2008-04-23,5.887142658233643,5.752857208251953,5.858928680419922,5.817500114440918,1504190800,5.027129650115967,0.041428565979003906,0.007071013872801509
2008-04-24,6.070714473724365,5.685357093811035,5.90500020980835,6.033571243286133,1696066400,5.213845252990723,-0.1285710334777832,-0.02177324791017341
2008-04-25,6.110714435577393,5.9435715675354,6.096428394317627,6.061785697937012,992474000,5.23822546005249,0.034642696380615234,0.005682457685044752
2008-04-28,6.205357074737549,6.0403571128845215,6.0625,6.151428699493408,787214400,5.315690994262695,-0.0889286994934082,-0.01466865146283022
2008-04-29,6.273571491241455,6.080357074737549,6.111071586608887,6.251785755157471,923476400,5.402412414550781,-0.14071416854858398,-0.023026103778088468
2008-04-30,6.4285712242126465,6.175714492797852,6.292500019073486,6.212500095367432,1139524400,5.368464946746826,0.07999992370605469,0.012713535711333053
2008-05-01,6.4285712242126465,6.244999885559082,6.248571395874023,6.4285712242126465,903576800,5.555179595947266,-0.17999982833862305,-0.02880655704077867
2008-05-02,6.497142791748047,6.376785755157471,6.435357093811035,6.4621429443359375,1006082000,5.584191799163818,-0.026785850524902344,-0.004162294358251329
2008-05-05,6.618214130401611,6.466071605682373,6.497142791748047,6.597499847412109,854557200,5.7011590003967285,-0.1003570556640625,-0.015446336779226239
2008-05-06,6.682857036590576,6.5064287185668945,6.59499979019165,6.666428565979004,918870400,5.760721683502197,-0.07142877578735352,-0.010830747241809663
2008-05-07,6.721428394317627,6.44785737991333,6.6446428298950195,6.521071434020996,1157133600,5.635113716125488,0.12357139587402344,0.018597146458807595
2008-05-08,6.660714149475098,6.538214206695557,6.563214302062988,6.609285831451416,899085600,5.7113447189331055,-0.046071529388427734,-0.007019659463800574
2008-05-09,6.580357074737549,6.477499961853027,6.541428565979004,6.551785945892334,673072400,5.661654949188232,-0.010357379913330078,-0.0015833513748353485
2008-05-12,6.745357036590576,6.530357360839844,6.61464262008667,6.71999979019165,818563200,5.807016372680664,-0.10535717010498047,-0.015927870356146318
2008-05-13,6.837500095367432,6.709285736083984,6.736071586608887,6.784285545349121,823236400,5.862566947937012,-0.048213958740234375,-0.007157578140363341
2008-05-14,6.865714073181152,6.627500057220459,6.8296427726745605,6.6521430015563965,916823600,5.748376369476318,0.17749977111816406,0.025989612784484372
2008-05-15,6.782142639160156,6.578571319580078,6.671785831451416,6.776071548461914,873208000,5.855469226837158,-0.10428571701049805,-0.015630855013193848
2008-05-16,6.796428680419922,6.6785712242126465,6.789642810821533,6.700714111328125,765769200,5.790350437164307,0.0889286994934082,0.013097699241508113
2008-05-19,6.73892879486084,6.474999904632568,6.709285736083984,6.557142734527588,945820400,5.666284084320068,0.15214300155639648,0.022676482645259635
2008-05-20,6.648571491241455,6.432857036590576,6.4935712814331055,6.639285564422607,969850000,5.737267017364502,-0.14571428298950195,-0.02243977569109604
2008-05-21,6.712500095367432,6.294642925262451,6.6310715675354,6.36392879486084,1157657200,5.499320030212402,0.26714277267456055,0.040286516282292316
2008-05-22,6.476071357727051,6.142857074737549,6.4021430015563965,6.323214054107666,1206735600,5.464137554168701,0.07892894744873047,0.012328519908028046
2008-05-23,6.499642848968506,6.349999904632568,6.456071376800537,6.4703569412231445,906917200,5.591289043426514,-0.014285564422607422,-0.0022127333464654134
2008-05-27,6.658214092254639,6.494285583496094,6.526785850524902,6.658214092254639,789905200,5.75362491607666,-0.13142824172973633,-0.02013674797054457
2008-05-28,6.712500095367432,6.561428546905518,6.693214416503906,6.678928375244141,743979600,5.771524906158447,0.014286041259765625,0.0021344066349554824
2008-05-29,6.721428394317627,6.625,6.670000076293945,6.667500019073486,647186400,5.761648178100586,0.0025000572204589844,0.00037482116819526214
2008-05-30,6.769285678863525,6.692142963409424,6.694643020629883,6.7410712242126465,610184400,5.825222969055176,-0.04642820358276367,-0.006935127599738
2008-06-02,6.773214340209961,6.590357303619385,6.735714435577393,6.64642858505249,679840000,5.743439197540283,0.08928585052490234,0.013255587269748716
2008-06-03,6.721428394317627,6.512142658233643,6.673571586608887,6.620357036590576,750520400,5.72091007232666,0.05321455001831055,0.007973923607126693
2008-06-04,6.681785583496094,6.543928623199463,6.572143077850342,6.61392879486084,726983600,5.715355396270752,-0.04178571701049805,-0.0063580047658009274
2008-06-05,6.78000020980835,6.632143020629883,6.65500020980835,6.76535701751709,755445600,5.8462114334106445,-0.11035680770874023,-0.01658254007957699
2008-06-06,6.783928394317627,6.626785755157471,6.714285850524902,6.630000114440918,966422800,5.729243278503418,0.08428573608398438,0.012553194481196414
2008-06-09,6.605000019073486,6.276785850524902,6.599642753601074,6.486071586608887,1888392800,5.604867935180664,0.1135711669921875,0.017208684050393143
2008-06-10,6.670714378356934,6.393571376800537,6.446785926818848,6.630000114440918,1140941200,5.729243278503418,-0.1832141876220703,-0.028419461992664142
2008-06-11,6.642857074737549,6.413928508758545,6.583571434020996,6.457499980926514,961550800,5.580179214477539,0.12607145309448242,0.019149401560830753
2008-06-12,6.52142858505249,6.114285945892334,6.481785774230957,6.187857151031494,1308333600,5.347170352935791,0.2939286231994629,0.04534685863392895
2008-06-13,6.21999979019165,5.903928756713867,6.130000114440918,6.156071662902832,1345957200,5.319702625274658,-0.026071548461914062,-0.0042531073368979695
2008-06-16,6.35357141494751,6.038214206695557,6.117856979370117,6.315714359283447,1051730400,5.457655906677246,-0.19785737991333008,-0.03234096197091896
2008-06-17,6.499642848968506,6.336071491241455,6.360714435577393,6.479642868041992,899656800,5.599313259124756,-0.11892843246459961,-0.01869733874537694
2008-06-18,6.507143020629883,6.33392858505249,6.468571662902832,6.3839287757873535,811468000,5.516603469848633,0.08464288711547852,0.013085251509371735
2008-06-19,6.512142658233643,6.314285755157471,6.376785755157471,6.460714340209961,791949200,5.5829572677612305,-0.08392858505249023,-0.013161581441654954
2008-06-20,6.464285850524902,6.25,6.405357360839844,6.259643077850342,888367200,5.409203052520752,0.14571428298950195,0.022748813966313428
2008-06-23,6.281428337097168,6.127142906188965,6.240714073181152,6.184285640716553,645780800,5.344083786010742,0.05642843246459961,0.009041983305579595
2008-06-24,6.277857303619385,6.129642963409424,6.156071662902832,6.1875,621947200,5.346860885620117,-0.03142833709716797,-0.005105258485952754
2008-06-25,6.386785507202148,6.210000038146973,6.236071586608887,6.335357189178467,644450800,5.474631309509277,-0.09928560256958008,-0.015921177489813036
2008-06-26,6.244285583496094,6.000357151031494,6.216785907745361,6.009285926818848,869610000,5.192859172821045,0.20749998092651367,0.033377372810602
2008-06-27,6.091785907745361,5.862500190734863,5.946785926818848,6.074642658233643,1042249600,5.2493367195129395,-0.12785673141479492,-0.02150014024183819
2008-06-30,6.142857074737549,5.950714111328125,6.078214168548584,5.980000019073486,684196800,5.167552947998047,0.09821414947509766,0.016158389084626513
2008-07-01,6.239999771118164,5.857142925262451,5.865356922149658,6.238571643829346,1111280800,5.390992641448975,-0.3732147216796875,-0.06363035133809111
2008-07-02,6.337500095367432,6.0064287185668945,6.257143020629883,6.0064287185668945,837519200,5.190389156341553,0.2507143020629883,0.040068494716579105
2008-07-03,6.148928642272949,5.919642925262451,6.056785583496094,6.075714111328125,523362000,5.250262260437012,-0.01892852783203125,-0.003125177137458668
2008-07-07,6.326071262359619,6.139285564422607,6.184285640716553,6.255714416503906,820391600,5.4058074951171875,-0.07142877578735352,-0.01155004473226067
2008-07-08,6.4178571701049805,6.169285774230957,6.264285564422607,6.412499904632568,888350400,5.541292667388916,-0.14821434020996094,-0.023660214510610702
2008-07-09,6.461071491241455,6.219285488128662,6.435714244842529,6.223214149475098,895776000,5.377723217010498,0.21250009536743164,0.033018882952692556
2008-07-10,6.333571434020996,6.120357036590576,6.247142791748047,6.30821418762207,840688800,5.451176166534424,-0.06107139587402344,-0.009775892421523267
2008-07-11,6.325356960296631,6.107142925262451,6.266785621643066,6.163571357727051,930011600,5.326182842254639,0.10321426391601562,0.016470048625814367
2008-07-14,6.403571605682373,6.1814284324646,6.401428699493408,6.210000038146973,886054400,5.366304397583008,0.19142866134643555,0.029904052725227524
2008-07-15,6.204999923706055,5.942500114440918,6.159999847412109,6.0585713386535645,1040043200,5.235447883605957,0.10142850875854492,0.01646566741412441
2008-07-16,6.176071643829346,6.02142858505249,6.078571319580078,6.171785831451416,747790400,5.333282947540283,-0.09321451187133789,-0.01533493759809622
2008-07-17,6.249285697937012,6.1210713386535645,6.217857360839844,6.13607120513916,757526000,5.302419185638428,0.0817861557006836,0.013153430668219248
2008-07-18,6.058928489685059,5.892857074737549,6.018571376800537,5.898214340209961,868414400,5.096879005432129,0.12035703659057617,0.01999760891006626
2008-07-21,5.982142925262451,5.75428581237793,5.960714340209961,5.938928604125977,1360469600,5.1320624351501465,0.021785736083984375,0.0036548867871458827
2008-07-22,5.812857151031494,5.233214378356934,5.3214287757873535,5.786428451538086,1879592400,5.000279426574707,-0.4649996757507324,-0.08738248604707323
2008-07-23,6.013214111328125,5.769999980926514,5.892499923706055,5.937857151031494,1061768400,5.131136417388916,-0.04535722732543945,-0.0076974506428015834
2008-07-24,5.9021430015563965,5.658928394317627,5.8685712814331055,5.679642677307129,839619200,4.9080023765563965,0.18892860412597656,0.03219328778091287
2008-07-25,5.8214287757873535,5.66607141494751,5.72857141494751,5.789999961853027,633637200,5.003365993499756,-0.06142854690551758,-0.010723187764620098
2008-07-28,5.802499771118164,5.500714302062988,5.797857284545898,5.514285564422607,780712800,4.765110015869141,0.283571720123291,0.04890974479126059
2008-07-29,5.694643020629883,5.487500190734863,5.550357341766357,5.610000133514404,684070800,4.84782075881958,-0.059642791748046875,-0.010745757088329384
2008-07-30,5.731785774230957,5.574285507202148,5.635000228881836,5.710000038146973,725183200,4.9342360496521,-0.07499980926513672,-0.013309637305909937
2008-07-31,5.7928571701049805,5.606428623199463,5.626428604125977,5.676785945892334,637498400,4.905532360076904,-0.05035734176635742,-0.008950143209749314
2008-08-01,5.713928699493408,5.5625,5.710714340209961,5.59499979019165,544639200,4.834857940673828,0.11571455001831055,0.020262710253872752
2008-08-04,5.639285564422607,5.461071491241455,5.592857360839844,5.472499847412109,592527600,4.729000568389893,0.12035751342773438,0.021519861076818355
2008-08-05,5.742856979370117,5.529285907745361,5.550714492797852,5.737143039703369,688371600,4.95768928527832,-0.18642854690551758,-0.03358640534428709
2008-08-06,5.97857141494751,5.642857074737549,5.71321439743042,5.86392879486084,791408800,5.067251682281494,-0.15071439743041992,-0.026379965278076272
2008-08-07,5.933928489685059,5.767857074737549,5.811071395874023,5.841785907745361,672372400,5.048117160797119,-0.03071451187133789,-0.0052855161774721625
2008-08-08,6.058928489685059,5.848214149475098,5.852142810821533,6.055356979370117,713997200,5.232670307159424,-0.20321416854858398,-0.034724745297194215
2008-08-11,6.3035712242126465,6.059642791748047,6.073928356170654,6.19857120513916,891304400,5.356427192687988,-0.12464284896850586,-0.020520961338287454
2008-08-12,6.403214454650879,6.196785926818848,6.197143077850342,6.311785697937012,836278800,5.45426082611084,-0.11464262008666992,-0.01849926952573072
2008-08-13,6.4285712242126465,6.282142639160156,6.356428623199463,6.403571605682373,842346400,5.533576011657715,-0.047142982482910156,-0.007416583317061
2008-08-14,6.444643020629883,6.351428508758545,6.3689284324646,6.404285907745361,711300800,5.5341949462890625,-0.03535747528076172,-0.005551557951339603
2008-08-15,6.419642925262451,6.251785755157471,6.394285678863525,6.276428699493408,708251600,5.423707962036133,0.11785697937011719,0.018431609923168814
2008-08-18,6.3503570556640625,6.207857131958008,6.270357131958008,6.263928413391113,552014400,5.412906169891357,0.006428718566894531,0.0010252555686388906
2008-08-19,6.323928356170654,6.13607120513916,6.233571529388428,6.197500228881836,616204400,5.355503082275391,0.0360713005065918,0.005786618527842694
2008-08-20,6.319285869598389,6.200356960296631,6.241785526275635,6.28000020980835,506951200,5.42679500579834,-0.038214683532714844,-0.006122396127173066
2008-08-21,6.266071319580078,6.138928413391113,6.231071472167969,6.224642753601074,539744800,5.3789567947387695,0.006428718566894531,0.0010317196000093054
2008-08-22,6.339285850524902,6.270357131958008,6.279285907745361,6.313928604125977,439611200,5.456112861633301,-0.034642696380615234,-0.005516980256924474
2008-08-25,6.293928623199463,6.130714416503906,6.29107141494751,6.162499904632568,484425200,5.325257301330566,0.1285715103149414,0.020437140486031846
2008-08-26,6.24571418762207,6.164642810821533,6.170000076293945,6.201428413391113,445550000,5.3588972091674805,-0.03142833709716797,-0.005093733664270167
2008-08-27,6.2771430015563965,6.1496429443359375,6.189642906188965,6.238214492797852,477780800,5.390685558319092,-0.04857158660888672,-0.007847235671757486
2008-08-28,6.294642925262451,6.169642925262451,6.260000228881836,6.204999923706055,431384800,5.361985683441162,0.05500030517578125,0.008785990920898965
2008-08-29,6.1964287757873535,6.037142753601074,6.17714262008667,6.054642677307129,599289600,5.232052803039551,0.12249994277954102,0.019831166335904066
2008-09-02,6.1964287757873535,5.892857074737549,6.157142639160156,5.935357093811035,780763200,5.128974437713623,0.2217855453491211,0.03602085550829028
2008-09-03,6.024285793304443,5.857142925262451,5.958571434020996,5.962857246398926,734834800,5.152737617492676,-0.0042858123779296875,-0.0007192684396564349
2008-09-04,5.996785640716553,5.743214130401611,5.923571586608887,5.757857322692871,743386000,4.975589752197266,0.16571426391601562,0.027975396514264693
2008-09-05,5.800000190734863,5.630357265472412,5.663928508758545,5.720714092254639,786884000,4.943492889404297,-0.05678558349609375,-0.01002582984730158
2008-09-08,5.888928413391113,5.409285545349121,5.877500057220459,5.639999866485596,1045979200,4.873744964599609,0.23750019073486328,0.04040836893622762
2008-09-09,5.712857246398926,5.349642753601074,5.602142810821533,5.417142868041992,1245025600,4.681166648864746,0.18499994277954102,0.033023067962883915
2008-09-10,5.5353569984436035,5.314285755157471,5.440000057220459,5.414642810821533,973142800,4.679004669189453,0.02535724639892578,0.004661258480185006
2008-09-11,5.463928699493408,5.214285850524902,5.292142868041992,5.451785564422607,971135200,4.711101531982422,-0.15964269638061523,-0.030165983867264805
2008-09-12,5.389642715454102,5.232142925262451,5.389642715454102,5.319285869598389,793027200,4.596602916717529,0.07035684585571289,0.013054083465305365
2008-09-15,5.2746429443359375,5.012856960296631,5.072500228881836,5.012856960296631,920634400,4.331806659698486,0.05964326858520508,0.011758159860813378
2008-09-16,5.089285850524902,4.719642639160156,4.780714511871338,4.99571418762207,1199836400,4.31699275970459,-0.21499967575073242,-0.04497228922932988
2008-09-17,4.946785926818848,4.565357208251953,4.946071624755859,4.565357208251953,1200455200,3.9451050758361816,0.38071441650390625,0.07697309003742915
2008-09-18,4.836785793304443,4.309999942779541,4.663214206695557,4.788928508758545,1676253600,4.138299942016602,-0.12571430206298828,-0.02695872342353148
2008-09-19,5.150000095367432,4.868214130401611,5.092857360839844,5.03249979019165,1430875600,4.348780632019043,0.06035757064819336,0.011851415889299523
2008-09-22,5.0089287757873535,4.666428565979004,4.997857093811035,4.680356979370117,856713200,4.0444793701171875,0.31750011444091797,0.06352724947539734
2008-09-23,4.849999904632568,4.523571491241455,4.70892858505249,4.53000020980835,1280364400,3.91455078125,0.17892837524414062,0.037997682914986515
2008-09-24,4.676785945892334,4.469642639160156,4.5453572273254395,4.596785545349121,1047015200,3.972262382507324,-0.05142831802368164,-0.011314472207928722
2008-09-25,4.813928604125977,4.590000152587891,4.635714054107666,4.711785793304443,1006045600,4.071638584136963,-0.07607173919677734,-0.016409929151987024
2008-09-26,4.635714054107666,4.392857074737549,4.461071491241455,4.579999923706055,1126451200,3.9577574729919434,-0.11892843246459961,-0.026659163095255272
2008-09-29,4.274285793304443,3.5924999713897705,4.2721428871154785,3.7592856884002686,2622057200,3.248546600341797,0.51285719871521,0.12004682714661906
2008-09-30,4.107142925262451,3.796428680419922,3.8660714626312256,4.059285640716553,1626682400,3.5077884197235107,-0.19321417808532715,-0.049976877032124674
2008-10-01,4.012856960296631,3.835357189178467,3.997142791748047,3.8971428871154785,1296484000,3.3676741123199463,0.09999990463256836,0.02501784645747819
2008-10-02,3.885357141494751,3.5714285373687744,3.8575000762939453,3.575000047683716,1609364400,3.0892980098724365,0.2825000286102295,0.07323396578688822
2008-10-03,3.8035714626312256,3.380357027053833,3.7142856121063232,3.4667856693267822,2294398400,2.9957849979400635,0.24749994277954102,0.06663460181221417
2008-10-06,3.5278570652008057,3.1264286041259766,3.2842857837677,3.505000114440918,2107417200,3.0288076400756836,-0.22071433067321777,-0.06720314406379596
2008-10-07,3.625,3.176785707473755,3.588571310043335,3.1842856407165527,1878772000,2.7516660690307617,0.4042856693267822,0.11265922686148325
2008-10-08,3.440357208251953,3.059999942779541,3.068214178085327,3.2067856788635254,2207741200,2.771108865737915,-0.13857150077819824,-0.045163568361016995
2008-10-09,3.421428680419922,3.0928571224212646,3.3339285850524902,3.169285774230957,1617383600,2.738703727722168,0.1646428108215332,0.04938402446882077
